day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
3,2014,4,30,30/04/2014,44.2,40.6,1027.5,4.1,7.7,13,22.9,52,41,0.59,999.9,0,651
4,2014,5,1,01/05/2014,61.1,52.4,1006.9,4.7,4.6,8,15.9,78.1,41,4.53,999.9,1,650
7,2019,12,15,15/12/2019,44.8,29.3,1004.5,10,8.7,13,31.1,55.9,41,0.04,999.9,0,503
4,2019,4,4,04/04/2019,52.3,14.8,1026.5,10,6.2,11.1,22.9,66.9,41,0,999.9,0,660
4,2017,3,2,02/03/2017,52,28.1,1003,10,10,19,36.9,70,41,0.12,999.9,0,653
3,2012,12,19,19/12/2012,44,30.5,1007.4,10,9.3,25.1,34,48,41,0.07,999.9,0,590
3,2017,11,22,22/11/2017,51,40.5,1014.7,8.6,5.2,14,25.1,57.9,41,0.07,999.9,0,774
1,2019,4,29,29/04/2019,49.5,29.7,1027.1,10,2.7,7,999.9,60.1,41,0.01,999.9,0,565
2,2019,4,30,30/04/2019,52.4,46.8,1023.6,6.9,1.6,5.1,999.9,60.1,41,0.05,999.9,0,587
3,2017,3,29,29/03/2017,48.4,37,1017.1,8.6,5.6,11.1,18.1,60.1,41,0.6,999.9,0,672
7,2013,10,27,27/10/2013,52.1,28.9,1013.7,10,4.3,8,17.1,57.9,41,0,999.9,0,512
5,2018,1,12,12/01/2018,54.5,52.8,1015.6,5.9,5.7,8.9,19,61,41,0,3.1,1,704
7,2013,11,3,03/11/2013,49.6,32.9,1016.2,10,5.3,11.1,17.1,68,41,0,999.9,0,415
2,2020,2,25,25/02/2020,49.2,39.9,1012.2,8.2,2.7,7,999.9,62.1,41,0,999.9,1,527
3,2013,11,6,06/11/2013,54.4,42.1,1029,10,3,6,999.9,61,41,0,999.9,0,635
1,2018,1,22,22/01/2018,45.1,37,1021.1,7,3.2,8,14,50,41,0.01,999.9,0,559
7,2020,11,15,15/11/2020,49.7,36,1019.7,10,5.5,12,32.1,62.1,41,0,999.9,0,251
1,2020,11,16,16/11/2020,52,30.8,1011.7,9.6,6.7,20,35.9,64,41,0.07,999.9,1,305
2,2020,11,17,17/11/2020,45.7,25.8,1014.5,10,5.4,12,19,55,41,0,999.9,0,260
2,2020,11,24,24/11/2020,44.1,26.5,1024.5,10,5.5,11.1,17.1,60.1,41,0.15,999.9,0,324
3,2020,11,25,25/11/2020,48.6,32.6,1027.2,10,3.6,7,999.9,55.9,41,0,999.9,0,276
3,2020,3,18,18/03/2020,47.9,28,1029,10,3.5,9.9,15.9,54,41,0.07,999.9,0,298
7,2020,11,29,29/11/2020,47,26.1,1019.7,10,2.6,6,999.9,55.9,41,0,999.9,0,248
4,2020,3,19,19/03/2020,46.1,39,1025.6,7.3,4.4,9.9,18.1,54,41,0.9,999.9,1,339
1,2020,11,30,30/11/2020,55.5,45.6,1010.4,6.6,4.8,13,28,63,41,0,999.9,1,301
4,2018,10,25,25/10/2018,45.5,30.6,1020,999.9,999.9,999.9,999.9,50,41,0,999.9,0,763
5,2020,3,20,20/03/2020,56,48.3,1015.6,7.9,4,15,24.1,77,41,0.03,999.9,0,306
4,2013,12,5,05/12/2013,52.8,47,1018.1,5,2.6,5.1,999.9,60.1,41,0.01,999.9,1,573
1,2020,3,30,30/03/2020,46.2,41.7,1013,9.3,4.9,14,18.1,52,41,0.03,999.9,0,164
2,2020,3,31,31/03/2020,44.4,37.1,1015.9,9.3,5.2,9.9,17.1,52,41,0.1,999.9,1,158
5,2018,11,9,09/11/2018,46.8,34.6,1025.7,8.6,999.9,999.9,999.9,55.9,41,0,999.9,0,867
5,2013,4,5,05/04/2013,49,22.3,1012.9,10,4.7,9.9,20,64,41,0,999.9,0,582
6,2013,12,21,21/12/2013,55.4,44.4,1014.6,9.8,7,11.1,20,63,41,0.01,3.1,0,594
1,2018,11,19,19/11/2018,45.5,37.3,1020.5,8.4,999.9,999.9,999.9,50,41,0,999.9,0,697
5,2013,4,12,12/04/2013,44.2,38.8,1013.5,7.5,9.9,19,28,48.9,41,0.01,999.9,0,649
2,2018,11,20,20/11/2018,45.4,36.9,1012.1,7.8,999.9,999.9,999.9,48,41,0,999.9,0,695
6,2013,4,13,13/04/2013,46.5,36.8,1010.6,9.7,3.9,12,17.1,57.9,41,0.63,999.9,0,555
2,2018,11,27,27/11/2018,43.3,34.5,995.9,8.5,999.9,999.9,999.9,53.1,41,0.85,999.9,0,609
1,2013,4,22,22/04/2013,47.6,29.9,1036.3,10,6.8,17.1,22,55,41,0,999.9,0,565
2,2013,4,23,23/04/2013,45.4,34.5,1027.8,9.8,8.3,14,22,53.1,41,0,999.9,0,513
4,2016,10,27,27/10/2016,44.2,32.8,1029.5,7.6,4.6,8,14,53.6,41,0,999.9,0,831
3,2020,4,29,29/04/2020,51.1,42.8,1022.1,9.8,4.5,8,18.1,66.9,41,0,999.9,1,137
1,2016,11,7,07/11/2016,46.6,27.3,1029.9,10,5.5,9.9,18.1,59,41,0,999.9,0,699
2,2016,11,8,08/11/2016,52,30.6,1022.1,10,1.9,6,999.9,66,41,0,999.9,0,620
3,2016,11,9,09/11/2016,56.4,41,1011.3,7.7,2.4,6,999.9,66,41,0,999.9,0,541
3,2020,5,13,13/05/2020,52,22,1023.8,10,5.2,9.9,17.1,64,41,0,999.9,0,212
4,2020,5,14,14/05/2020,57.1,29.5,1024.6,10,2.3,6,999.9,66.9,41,0,999.9,0,171
1,2016,11,14,14/11/2016,53.6,20.8,1017,10,4,8.9,17.1,62.1,41,0,999.9,0,668
6,2016,12,3,03/12/2016,44.3,26.5,1015.4,10,7.6,12,22.9,46.9,41,0,999.9,0,592
3,2021,11,3,03/11/2021,45.8,31.9,1023.4,10,3.5,8.9,15,53.1,41,0,999.9,0,321
3,2021,11,3,03/11/2021,45.8,31.9,1023.4,10,3.5,8.9,15,53.1,41,0,999.9,0,321
6,2014,2,22,22/02/2014,46,25.8,1014.5,10,5.8,11.1,19,54,41,0.09,13,0,587
2,2016,4,12,12/04/2016,54,40.6,1016.3,9.1,5.3,8.9,22,64.9,43,0.04,999.9,0,638
4,2016,4,14,14/04/2016,50.5,27.2,1026.9,10,4.9,9.9,17.1,62.1,43,0,999.9,0,674
7,2016,4,17,17/04/2016,56.1,30.7,1029.3,10,2.3,8,999.9,75,43,0,999.9,0,568
6,2019,10,19,19/10/2019,50.8,35.8,1017.2,10,2.5,7,999.9,60.1,43,0,999.9,0,586
7,2019,10,20,20/10/2019,54.3,46.4,1016.9,8,3.2,9.9,999.9,60.1,43,0,999.9,1,500
1,2014,11,24,24/11/2014,60.7,53.2,1007.5,7.9,4,8.9,20,69.1,43,0.68,999.9,0,722
7,2017,1,1,01/01/2017,44.8,22.9,1017.9,10,5,9.9,21,48,43,0,999.9,0,485
4,2012,10,25,25/10/2012,58,51.3,1023.9,10,3,8.9,999.9,61,43,0,999.9,0,511
3,2021,3,24,24/03/2021,51.6,44.5,1022.6,8.4,4.1,8,999.9,66,43,0,999.9,1,268
3,2021,3,24,24/03/2021,51.6,44.5,1022.6,8.4,4.1,8,999.9,66,43,0,999.9,1,268
4,2012,11,1,01/11/2012,47.7,37.4,1001.8,10,6,19,23.9,57.2,43,0.04,999.9,0,439
2,2014,4,8,08/04/2014,52.6,44.1,1000.6,4.7,5.6,12,22.9,64,43,0.86,999.9,1,606
3,2014,12,24,24/12/2014,45.5,44.1,1014.2,3.3,5.7,8.9,14,53.1,43,0.05,999.9,0,519
7,2021,4,18,18/04/2021,54.6,35.4,1009.7,10,2.9,6,999.9,64,43,0,999.9,0,258
7,2021,4,18,18/04/2021,54.6,35.4,1009.7,10,2.9,6,999.9,64,43,0,999.9,0,258
5,2021,12,31,31/12/2021,50.2,45.6,1013.8,6.3,2,7,999.9,55,43,0,999.9,0,232
5,2021,12,31,31/12/2021,50.2,45.6,1013.8,6.3,2,7,999.9,55,43,0,999.9,0,232
6,2019,3,16,16/03/2019,51.2,30,1012.2,9.7,8.7,15,27,64.9,43,0.38,999.9,0,550
3,2017,11,1,01/11/2017,50,33.6,1025.6,10,2.4,7,999.9,57,43,0,999.9,0,607
4,2017,11,2,02/11/2017,63.4,56.2,1023.8,9.4,2.5,6,999.9,72,43,0,999.9,0,746
1,2017,2,20,20/02/2017,50.5,25.4,1019.3,10,5.7,13,20,64.9,43,0,999.9,0,428
1,2012,12,10,10/12/2012,50.3,49.5,1011.1,2.8,5.7,19,26,57.9,43,0.35,999.9,1,619
7,2017,12,3,03/12/2017,45.4,36.2,1023,10,1.9,5.1,999.9,48.2,43,0,999.9,0,448
7,2013,1,13,13/01/2013,45.3,43.1,1019.7,4.2,2.9,8,999.9,48.9,43,0.02,999.9,1,373
5,2017,4,7,07/04/2017,47.7,36.8,993.7,10,8.5,14,25.1,53.1,43,0.71,999.9,0,694
1,2013,10,28,28/10/2013,51.5,29.6,1021.8,10,3.7,8,17.1,61,43,0,999.9,0,620
2,2013,10,29,29/10/2013,50.2,30,1028.2,10,4.9,7,999.9,61,43,0,999.9,0,600
4,2013,2,28,28/02/2013,45.2,32.9,1002.1,9.8,3.9,8,15,51.1,43,0.44,999.9,0,517
1,2013,11,11,11/11/2013,48.2,25,1019.3,10,6.5,11.1,24.1,61,43,0,999.9,0,456
3,2020,3,11,11/03/2020,52.8,32.6,1017.6,10,5.1,9.9,22,64.9,43,0,999.9,0,473
4,2020,3,12,12/03/2020,46.9,31.3,1020,10,3.5,8.9,999.9,57,43,0,999.9,0,456
1,2020,11,23,23/11/2020,53.3,44.5,1015.8,8.2,6.3,17.1,29.9,60.8,43,0.39,999.9,1,298
6,2020,3,14,14/03/2020,49.8,19.5,1023.5,10,6.6,11.1,22.9,61,43,0.11,999.9,0,371
6,2018,10,20,20/10/2018,56.8,47.3,1007.9,9.8,999.9,999.9,999.9,62.1,43,0.06,999.9,0,629
5,2018,2,16,16/02/2018,55.3,49.2,1004.6,8.4,5,8.9,24.1,62.1,43,0.17,999.9,0,582
5,2013,12,6,06/12/2013,52.4,48.3,1015.1,6,4.2,8.9,15.9,62.1,43,0.04,999.9,0,759
7,2018,11,4,04/11/2018,48.9,33,1030.5,10,999.9,999.9,999.9,64.9,43,0.37,999.9,0,502
1,2018,11,5,05/11/2018,50.2,43.8,1028.7,8.9,999.9,999.9,999.9,55,43,0,999.9,0,759
2,2020,5,12,12/05/2020,50.6,24.8,1015.2,10,7.3,13,24.1,61,43,0.05,999.9,0,191
6,2018,12,29,29/12/2018,51.9,41.7,1014.4,9.2,999.9,999.9,999.9,60.1,43,0.97,999.9,0,499
3,2014,3,12,12/03/2014,52.5,38.4,997.5,7.9,3.3,7,17.1,66,45,0,999.9,0,515
1,2014,12,1,01/12/2014,55.4,40.5,1020,9.8,5.7,8.9,18.1,64.9,45,0,999.9,0,644
6,2016,4,30,30/04/2016,52.7,35.7,1022.1,9.9,4.9,8,999.9,64.9,45,0.05,999.9,0,581
5,2019,11,1,01/11/2019,54.9,39,1012.8,9.9,8.7,15,25.1,71.1,45,0.33,999.9,0,782
1,2021,3,29,29/03/2021,50.9,28.6,1011.6,9.5,10.5,17.1,32.1,60.1,45,0.76,999.9,1,240
1,2021,3,29,29/03/2021,50.9,28.6,1011.6,9.5,10.5,17.1,32.1,60.1,45,0.76,999.9,1,240
3,2012,10,31,31/10/2012,49.7,43.2,999.6,8.6,5.5,14,17.1,60.8,45,0.06,999.9,0,549
2,2016,5,3,03/05/2016,53.3,50.1,1011.3,5.2,5.1,8.9,15,60.1,45,0.59,999.9,0,711
3,2019,11,6,06/11/2019,51,30.8,1026,10,4.4,8.9,999.9,61,45,0,999.9,0,615
4,2019,11,7,07/11/2019,52,33.5,1022.3,9.5,3.7,7,14,57,45,0,999.9,0,669
7,2021,4,4,04/04/2021,52.4,22.4,9999.9,10,3.3,8.9,999.9,64.9,45,0,999.9,0,259
7,2021,4,4,04/04/2021,52.4,22.4,9999.9,10,3.3,8.9,999.9,64.9,45,0,999.9,0,259
4,2017,1,26,26/01/2017,49.2,34.4,997.8,9.8,5.1,15,27,54,45,0,999.9,0,563
3,2014,4,9,09/04/2014,52.2,28.7,1005.7,10,6.6,13,21,64,45,0.34,999.9,0,595
3,2021,4,21,21/04/2021,58.5,40.6,1006.7,9.6,4.7,12,28.9,75.9,45,0,999.9,1,283
3,2021,4,21,21/04/2021,58.5,40.6,1006.7,9.6,4.7,12,28.9,75.9,45,0,999.9,1,283
1,2014,4,28,28/04/2014,54.5,32.5,1018.5,10,3.6,8.9,999.9,66.9,45,0,999.9,0,597
2,2014,4,29,29/04/2014,49.7,36.8,1025,10,7.1,12,20,66.9,45,0,999.9,0,555
6,2019,12,28,28/12/2019,48,37.4,1021.5,8.3,3.8,7,999.9,54,45,0,999.9,0,355
2,2017,4,4,04/04/2017,49.1,44.9,1005.7,6.5,6.2,11.1,18.1,63,45,1.2,999.9,0,598
7,2019,5,12,12/05/2019,50.2,46.7,1014.5,5.3,5.9,14,22.9,69.1,45,0.45,999.9,0,589
3,2017,4,5,05/04/2017,51.2,43.5,1010.7,6.9,2.6,7,999.9,64.9,45,0.01,999.9,0,587
1,2017,4,10,10/04/2017,62.5,36.3,1021,10,4.9,11.1,20,73.9,45,0,999.9,0,634
3,2017,4,19,19/04/2017,48.1,38.3,1032,10,6.5,11.1,20,66.9,45,0,999.9,0,580
4,2017,4,20,20/04/2017,54.6,47.8,1020.4,7.7,2.4,7,999.9,66,45,0.13,999.9,0,632
7,2020,10,25,25/10/2020,49.5,35,1022,10,5.6,8.9,15,69.1,45,0,999.9,1,281
1,2020,10,26,26/10/2020,53.4,50.9,1022.9,5.3,3.9,8.9,15,57.9,45,0.02,999.9,1,314
3,2020,2,26,26/02/2020,46.3,44,1012.3,5,5.1,9.9,999.9,53.1,45,0.14,999.9,1,449
3,2020,3,4,04/03/2020,50.7,31.5,1005.3,9.3,8.8,15.9,28,59,45,0.25,999.9,1,540
7,2013,11,17,17/11/2013,54.6,49.8,1022.3,5.1,2.1,8.9,999.9,60.1,45,0.02,999.9,0,532
6,2020,11,21,21/11/2020,57.8,35.5,1025.9,10,3.9,9.9,15.9,64,45,0,999.9,0,314
5,2020,3,13,13/03/2020,54,43.3,1011.9,6.9,7.3,17.1,26,69.1,45,0.18,999.9,1,551
4,2020,11,26,26/11/2020,58.6,50.7,1017.6,8.2,4.1,8.9,15,64.9,45,0.71,999.9,1,203
1,2018,10,29,29/10/2018,51.4,44.1,1008.2,9.5,999.9,999.9,999.9,55.9,45,0.08,999.9,0,696
4,2018,11,8,08/11/2018,52,32.8,1022,10,999.9,999.9,999.9,62.1,45,0,999.9,0,631
6,2020,4,4,04/04/2020,52.1,40.9,1014,9.1,5.2,12,21,62.1,45,0.13,999.9,1,156
6,2016,10,15,15/10/2016,54,39.7,1029,10,2.7,5.1,999.9,64.9,45,0,999.9,0,641
7,2016,10,16,16/10/2016,59.6,50.2,1022.5,9.4,3.1,6,15,69.1,45,0,999.9,0,503
1,2018,11,26,26/11/2018,50,40.9,1010.6,8.6,999.9,999.9,999.9,55,45,0.81,999.9,0,743
7,2016,10,23,23/10/2016,52.4,32.8,1008.2,10,7.8,13,31.1,61,45,0.08,999.9,0,534
1,2016,10,24,24/10/2016,56.1,40.1,1012.3,10,5.3,11.1,22.9,62.1,45,0,999.9,0,573
3,2020,5,6,06/05/2020,50.5,37,1010.8,9.5,5.3,11.1,17.1,63,45,0,999.9,1,184
4,2020,5,7,07/05/2020,54.1,31.2,1007.7,10,4.1,8.9,20,66.9,45,0.06,999.9,0,175
3,2016,11,16,16/11/2016,51.6,38.2,1007.7,9.8,4.1,7,14,61,45,1.63,999.9,0,705
4,2016,11,17,17/11/2016,54.3,38.6,1014.3,9.8,3.8,8,15.9,61,45,0,999.9,0,707
4,2016,3,17,17/03/2016,52,38.3,1010,9.8,4.4,8.9,22,64.9,45,0.02,999.9,0,612
5,2016,3,18,18/03/2016,52,26.2,1009.2,10,7.1,17.1,35,63,45,0,999.9,0,644
5,2014,10,31,31/10/2014,49.9,34.8,1015.1,10,4.3,8,15,59,45,0,999.9,0,668
5,2014,11,7,07/11/2014,49,38.5,1004,8.5,5.3,9.9,22,57,45,0.25,999.9,0,641
6,2019,10,5,05/10/2019,52,35.2,1029.4,10,5.2,11.1,24.1,66,45,0,999.9,0,557
4,2021,11,11,11/11/2021,52.3,35.6,1025,10,3.2,7,999.9,64,45,0,999.9,0,292
4,2021,11,11,11/11/2021,52.3,35.6,1025,10,3.2,7,999.9,64,45,0,999.9,0,292
7,2019,10,6,06/10/2019,62.8,52.4,1026.4,9.8,2,5.1,15,70,45,0,999.9,0,435
5,2021,11,12,12/11/2021,61.5,55.8,1016.4,8,5.6,12,26,64.9,45,0.01,999.9,1,353
5,2021,11,12,12/11/2021,61.5,55.8,1016.4,8,5.6,12,26,64.9,45,0.01,999.9,1,353
5,2017,9,1,01/09/2017,64.3,41.7,1018.3,10,3.9,8,999.9,81,55,0,999.9,0,681
6,2019,10,12,12/10/2019,59.8,46.6,1015.3,10,3.9,8.9,17.1,66.9,55,0,999.9,0,502
4,2021,11,18,18/11/2021,59.6,48.6,1016.9,9.9,4.1,7,15,69.1,55,0,999.9,0,351
4,2021,11,18,18/11/2021,59.6,48.6,1016.9,9.9,4.1,7,15,69.1,55,0,999.9,0,351
2,2018,5,22,22/05/2018,63,51.1,1020.3,8.4,1,7,999.9,79,55,0,999.9,0,689
6,2017,9,9,09/09/2017,62,48.3,1023.6,10,4.2,8.9,15,71.1,55,0,999.9,0,608
3,2018,5,23,23/05/2018,66.7,57.5,1014.1,5.9,1.2,5.1,999.9,81,55,0.58,999.9,0,729
7,2017,9,10,10/09/2017,63.7,49.1,1027,10,5,9.9,18.1,72,55,0,999.9,0,533
1,2017,9,11,11/09/2017,65.4,48.3,1025.6,10,1.9,6,999.9,75.9,55,0,999.9,0,735
2,2017,9,12,12/09/2017,69,53.5,1017.4,10,0.8,4.1,999.9,78.1,55,0,999.9,0,680
5,2012,10,19,19/10/2012,63.2,61.1,1010.9,6.1,5.2,18.1,23.9,66,55,0.25,999.9,1,738
3,2019,10,23,23/10/2019,60.6,48.6,1013,7.9,5.5,8.9,20,64.9,55,0.58,999.9,0,669
1,2019,10,28,28/10/2019,58.9,50.1,1018.6,10,2.9,7,999.9,66.9,55,1.34,999.9,0,607
5,2017,9,29,29/09/2017,61.5,43.6,1016.2,10,2.7,6,999.9,79,55,0,999.9,0,757
6,2017,9,30,30/09/2017,60.2,47.8,1019.1,10,4.1,11.1,20,68,55,0,999.9,0,550
5,2021,4,30,30/04/2021,65.1,46,997.3,9.7,9.2,15.9,29.9,71.1,55,0.02,999.9,1,331
5,2021,4,30,30/04/2021,65.1,46,997.3,9.7,9.2,15.9,29.9,71.1,55,0.02,999.9,1,331
7,2017,10,29,29/10/2017,63.1,61.2,1007.8,5.9,5,8.9,22.9,69.1,55,0.09,999.9,1,613
6,2014,5,10,10/05/2014,65.6,60.2,1012.9,3.9,3.3,8,24.1,82.9,55,0.04,999.9,1,549
7,2021,5,16,16/05/2021,66.7,39.5,1023.8,10,2.5,7,999.9,79,55,0,999.9,1,337
7,2021,5,16,16/05/2021,66.7,39.5,1023.8,10,2.5,7,999.9,79,55,0,999.9,1,337
7,2014,5,25,25/05/2014,65.8,51.1,1018.1,8,2,6,999.9,80.1,55,0.32,999.9,0,472
1,2014,5,26,26/05/2014,74.7,48,1016,10,3.7,8.9,18.1,86,55,0,999.9,0,433
3,2014,5,28,28/05/2014,61.5,52.8,1013.2,9.2,6.3,11.1,18.1,86,55,0,999.9,0,538
6,2014,5,31,31/05/2014,64.2,48.7,1020.3,10,5.5,11.1,22,75,55,0,999.9,0,587
7,2014,6,1,01/06/2014,64.8,41.2,1026.4,10,2.8,6,999.9,77,55,0.05,999.9,0,604
1,2014,6,2,02/06/2014,69.7,45.4,1022.2,10,3.9,6,15.9,80.1,55,0,999.9,0,643
5,2013,9,20,20/09/2013,67.6,53.9,1018.1,9.6,2.1,5.1,999.9,79,55,0,999.9,0,631
5,2020,10,2,02/10/2020,60.4,48.2,1014.8,9.7,3.1,6,999.9,72,55,0.02,999.9,1,350
4,2020,10,8,08/10/2020,59.8,39.9,1012.7,10,7.4,11.1,20,73.9,55,0.02,999.9,0,332
3,2021,6,23,23/06/2021,64.9,45.8,1019.2,10,4.3,8.9,15,78.1,55,0.24,999.9,0,353
3,2021,6,23,23/06/2021,64.9,45.8,1019.2,10,4.3,8.9,15,78.1,55,0.24,999.9,0,353
4,2021,6,24,24/06/2021,68.6,50.8,1027.3,10,2.8,6,999.9,77,55,0,999.9,0,384
4,2021,6,24,24/06/2021,68.6,50.8,1027.3,10,2.8,6,999.9,77,55,0,999.9,0,384
7,2018,9,9,09/09/2018,59.1,53.7,1022.4,8.9,5.2,11.1,17.1,71.1,55,0.06,999.9,0,556
5,2019,5,24,24/05/2019,68.8,55,1011.9,9.7,6.8,14,22,73,55,0.21,999.9,0,728
6,2019,5,25,25/05/2019,63,48.6,1021.6,10,3.5,8,17.1,73,55,0,999.9,0,520
7,2019,5,26,26/05/2019,70.3,58.1,1014.1,9.4,4.1,8,15.9,86,55,0,999.9,0,510
6,2013,11,2,02/11/2013,61.3,46.6,1004.4,10,3.2,7,15.9,70,55,0.12,999.9,0,551
4,2019,6,13,13/06/2019,62.4,54.1,1014,8.7,5.6,15,27,73.9,55,0,999.9,0,634
5,2019,6,14,14/06/2019,63.8,52.5,1011.4,8.1,5.1,9.9,22,73,55,0.6,999.9,0,749
5,2018,10,12,12/10/2018,62.3,52.9,1003,8.4,4.2,11.1,24.1,70,55,1.27,999.9,0,830
6,2017,5,20,20/05/2017,63.4,46,1022.2,10,5.2,11.1,20,91,55,0.01,999.9,0,612
2,2017,5,30,30/05/2017,57.1,53.5,1020.3,9.6,2.3,8,15,61,55,0.04,999.9,0,647
3,2017,5,31,31/05/2017,63.1,58.6,1016.3,5.9,1.8,7,999.9,75,55,0.09,999.9,0,669
6,2017,6,3,03/06/2017,64.3,41.3,1014.5,10,3.1,8.9,18.1,72,55,0.02,999.9,0,637
7,2017,6,4,04/06/2017,63.3,45.2,1015.1,10,1.6,5.1,999.9,73,55,0.01,999.9,0,468
5,2016,10,7,07/10/2016,63.4,53.2,1025.1,7.5,1.8,6,999.9,75,55,0,999.9,0,754
3,2013,4,10,10/04/2013,65.1,45.9,1012.4,9.7,4,9.9,14,75.9,55,0,999.9,0,580
3,2013,4,17,17/04/2013,62.7,45.3,1021.7,9.9,5.3,8,18.1,71.1,55,0.02,999.9,0,535
2,2014,9,16,16/09/2014,63.5,53.5,1016.7,8.3,1.7,8,999.9,71.1,55,0.03,999.9,0,613
3,2014,9,17,17/09/2014,64.3,45.5,1016.4,10,2.4,6,999.9,73,55,0.34,999.9,0,658
4,2014,9,18,18/09/2014,65.8,47.4,1015.4,10,1.8,5.1,999.9,75.9,55,0,999.9,0,650
7,2020,5,17,17/05/2020,60.9,44.8,1024.1,10,2.4,8,999.9,77,55,0.01,999.9,0,171
4,2014,10,9,09/10/2014,62.6,37.8,1015.1,10,5.2,9.9,24.1,73,55,0.04,999.9,0,499
2,2021,10,12,12/10/2021,64.9,58.6,1019.3,10,2.6,6,999.9,71.1,55,0,999.9,0,321
2,2021,10,12,12/10/2021,64.9,58.6,1019.3,10,2.6,6,999.9,71.1,55,0,999.9,0,321
7,2013,5,19,19/05/2013,57.3,53.4,1025.5,5,3.6,8,999.9,60.1,55,0.1,999.9,0,544
5,2016,3,11,11/03/2016,61.6,44.3,1017,9.7,5.3,8.9,17.1,79,55,0.06,999.9,0,672
2,2020,5,26,26/05/2020,65.9,58.1,1022.7,7.8,999.9,999.9,999.9,78.1,55,0,999.9,0,224
3,2012,9,12,12/09/2012,68.5,49.7,1026.5,10,2.1,9.9,999.9,80.1,55,0,999.9,0,651
2,2021,10,26,26/10/2021,60.2,57.8,997.7,5.7,5.2,12,25.1,73,55,2.38,999.9,1,323
2,2021,10,26,26/10/2021,60.2,57.8,997.7,5.7,5.2,12,25.1,73,55,2.38,999.9,1,323
4,2012,9,20,20/09/2012,61,48.3,1021.5,10,4.6,15.9,22.9,68,55,0.04,999.9,0,522
1,2019,10,7,07/10/2019,71.5,60.6,1020.8,9.8,3.4,6,999.9,79,57,0.01,999.9,0,575
2,2019,10,8,08/10/2019,60.5,51.4,1023.2,8.7,5.8,8,17.1,63,57,0.22,999.9,0,523
6,2012,10,6,06/10/2012,66.1,57.9,1010.5,7,5.2,15,21,75,57,0.01,999.9,1,500
2,2018,6,12,12/06/2018,64.6,46.8,1022.5,10,2.7,8,999.9,75,57,0,999.9,0,720
3,2018,6,13,13/06/2018,68.7,60.5,1015.3,9,2.7,6,999.9,78.1,57,0,999.9,0,706
1,2017,10,23,23/10/2017,66.7,59.7,1024.5,9.6,2.9,7,17.1,75.9,57,0,999.9,0,669
6,2016,6,11,11/06/2016,72.1,50.9,1013.2,9.6,2.5,8.9,18.1,88,57,0,999.9,0,584
1,2016,6,13,13/06/2016,64.9,45.7,1009.7,10,7.1,9.9,26,82.9,57,0,999.9,0,646
2,2016,6,14,14/06/2016,68,45,1012.2,10,4.1,7,999.9,79,57,0,999.9,0,717
7,2014,5,11,11/05/2014,70.1,46.3,1014.9,9.6,4,8.9,15,82.9,57,0.4,999.9,0,584
5,2013,9,6,06/09/2013,64.7,39.9,1022.4,10,4.2,9.9,17.1,80.1,57,0,999.9,0,524
6,2013,9,7,07/09/2013,67.8,45.9,1018.2,10,2.9,6,999.9,80.1,57,0,999.9,0,585
1,2013,9,9,09/09/2013,65.3,45.6,1021.5,10,4.9,9.9,15.9,82.9,57,0,999.9,0,632
2,2013,9,10,10/09/2013,74.9,63.7,1020.1,8.9,4.1,11.1,17.1,87.1,57,0.01,999.9,0,629
3,2021,6,2,02/06/2021,67.7,53.5,1023.3,10,2.5,5.1,999.9,75.9,57,0,999.9,0,339
3,2021,6,2,02/06/2021,67.7,53.5,1023.3,10,2.5,5.1,999.9,75.9,57,0,999.9,0,339
4,2020,9,24,24/09/2020,69.2,52.3,1014.5,10,2.2,5.1,999.9,79,57,0,999.9,0,297
5,2013,9,27,27/09/2013,61.8,50.8,1021.7,10,3.3,8,999.9,71.1,57,0,999.9,0,553
4,2021,6,17,17/06/2021,68.9,38.5,1014.6,10,3.8,8,999.9,78.1,57,0,999.9,0,388
4,2021,6,17,17/06/2021,68.9,38.5,1014.6,10,3.8,8,999.9,78.1,57,0,999.9,0,388
5,2021,6,18,18/06/2021,73.7,45.9,1015.3,10,3.6,8,15.9,84,57,0,999.9,0,387
5,2021,6,18,18/06/2021,73.7,45.9,1015.3,10,3.6,8,15.9,84,57,0,999.9,0,387
3,2020,10,7,07/10/2020,65.3,51.4,1008.4,9.8,6.9,11.1,24.1,73.9,57,0,999.9,1,308
5,2013,10,18,18/10/2013,63.5,47.6,1009.5,9.6,6.4,11.1,22,73,57,0.02,999.9,0,680
3,2020,10,21,21/10/2020,63.4,61.3,1024.4,6.5,1.1,4.1,999.9,71.1,57,0,999.9,0,338
3,2019,5,29,29/05/2019,65.6,60.2,1005.9,7.9,3.8,8.9,14,71.1,57,0.18,999.9,1,601
5,2019,5,31,31/05/2019,69.1,60.1,1007.4,6.6,1.5,8,999.9,80.1,57,0.95,999.9,0,765
6,2020,10,24,24/10/2020,64.2,56.9,1014.2,9.9,2.9,8,17.1,69.1,57,0,999.9,0,301
5,2017,4,28,28/04/2017,66.6,56.5,1014,4.7,2.5,7,999.9,84.9,57,0,999.9,0,857
1,2018,9,24,24/09/2018,63,53.9,1029.3,10,5.1,11.1,19,68,57,0,999.9,0,594
5,2017,6,2,02/06/2017,68,43.2,1013.8,10,4,9.9,18.1,75,57,0,999.9,0,737
